Trial 1:0back,Trial 6:0back,,,
35.666,34.807,,,
35.689,34.757,,,
35.71,34.716,,,
35.728,34.682,,,
35.744,34.656,,,
35.756,34.638,,,
35.765,34.625,,,
35.77,34.619,,,
35.771,34.617,,,
35.769,34.62,,,
35.763,34.626,,,
35.753,34.637,,,
35.74,34.65,,,
35.724,34.665,,,
35.704,34.683,,,
35.682,34.701,,,
35.657,34.721,,,
35.632,34.742,,,
35.605,34.762,,,
35.577,34.782,,,
35.549,34.802,,,
35.52,34.82,,,
35.491,34.835,,,
35.46,34.849,,,
35.428,34.859,,,
35.394,34.866,,,
35.358,34.869,,,
35.32,34.867,,,
35.28,34.86,,,
35.24,34.848,,,
35.199,34.83,,,
35.158,34.807,,,
35.119,34.779,,,
35.08,34.747,,,
35.043,34.711,,,
35.007,34.672,,,
34.972,34.63,,,
34.939,34.585,,,
34.908,34.539,,,
34.877,34.493,,,
34.847,34.445,,,
34.818,34.398,,,
34.79,34.351,,,
34.762,34.303,,,
34.734,34.256,,,
34.707,34.209,,,
34.68,34.162,,,
34.653,34.115,,,
34.625,34.067,,,
34.597,34.02,,,
34.567,33.973,,,
34.538,33.925,,,
34.508,33.877,,,
34.478,33.829,,,
34.449,33.781,,,
34.42,33.733,,,
34.392,33.684,,,
34.363,33.636,,,
34.336,33.587,,,
34.308,33.539,,,
34.282,33.492,,,
34.256,33.446,,,
34.231,33.4,,,
34.207,33.356,,,
34.185,33.313,,,
34.163,33.27,,,
34.143,33.229,,,
34.124,33.188,,,
34.105,33.148,,,
34.086,33.108,,,
34.067,33.07,,,
34.048,33.031,,,
34.028,32.993,,,
34.009,32.955,,,
33.991,32.917,,,
33.976,32.878,,,
33.964,32.838,,,
33.958,32.797,,,
33.96,32.756,,,
33.972,32.714,,,
33.997,32.672,,,
34.038,32.63,,,
34.096,32.589,,,
34.173,32.549,,,
34.27,32.514,,,
34.388,32.483,,,
34.526,32.458,,,
34.684,32.442,,,
34.859,32.438,,,
35.051,32.447,,,
35.257,32.473,,,
35.475,32.518,,,
35.7,32.586,,,
35.929,32.679,,,
36.16,32.799,,,
36.388,32.946,,,
36.61,33.122,,,
36.823,33.325,,,
37.025,33.556,,,
37.214,33.811,,,
37.387,34.089,,,
37.544,34.386,,,
37.683,34.699,,,
37.805,35.024,,,
37.908,35.356,,,
37.993,35.693,,,
38.061,36.029,,,
38.113,36.362,,,
38.148,36.686,,,
38.168,37,,,
38.174,37.3,,,
38.167,37.582,,,
38.147,37.845,,,
38.117,38.087,,,
38.078,38.306,,,
38.032,38.501,,,
37.978,38.672,,,
37.92,38.817,,,
37.859,38.938,,,
37.794,39.034,,,
37.728,39.106,,,
37.66,39.156,,,
37.591,39.184,,,
37.522,39.193,,,
37.452,39.183,,,
37.383,39.158,,,
37.313,39.118,,,
37.244,39.067,,,
37.175,39.004,,,
37.108,38.933,,,
37.041,38.854,,,
36.974,38.769,,,
36.909,38.678,,,
36.845,38.583,,,
36.782,38.484,,,
36.72,38.382,,,
36.659,38.277,,,
36.599,38.17,,,
36.54,38.061,,,
36.48,37.952,,,
36.421,37.842,,,
36.363,37.732,,,
36.305,37.624,,,
36.248,37.516,,,
36.192,37.41,,,
36.139,37.306,,,
36.088,37.203,,,
36.041,37.102,,,
35.997,37.001,,,
35.957,36.901,,,
35.923,36.802,,,
35.894,36.703,,,
35.87,36.605,,,
35.852,36.507,,,
35.84,36.411,,,
35.832,36.315,,,
35.83,36.221,,,
35.833,36.13,,,
35.84,36.043,,,
35.851,35.96,,,
35.865,35.881,,,
35.882,35.808,,,
35.902,35.741,,,
35.923,35.68,,,
35.945,35.624,,,
35.967,35.574,,,
35.99,35.53,,,
36.012,35.492,,,
36.035,35.458,,,
36.056,35.43,,,
36.076,35.406,,,
36.094,35.388,,,
36.11,35.375,,,
36.123,35.367,,,
36.134,35.363,,,
36.142,35.364,,,
36.147,35.368,,,
36.15,35.375,,,
36.15,35.385,,,
36.148,35.396,,,
36.142,35.408,,,
36.134,35.421,,,
36.124,35.433,,,
36.112,35.445,,,
36.097,35.455,,,
36.081,35.463,,,
36.063,35.467,,,
36.044,35.469,,,
36.022,35.467,,,
35.998,35.462,,,
35.971,35.454,,,
35.942,35.442,,,
35.91,35.427,,,
35.875,35.409,,,
35.838,35.387,,,
35.799,35.363,,,
35.758,35.335,,,
35.715,35.304,,,
35.672,35.269,,,
35.627,35.233,,,
35.581,35.193,,,
35.535,35.15,,,
35.489,35.105,,,
35.444,35.057,,,
35.401,35.006,,,
35.359,34.954,,,
35.319,34.9,,,
35.282,34.844,,,
35.247,34.786,,,
35.214,34.726,,,
35.183,34.666,,,
35.152,34.605,,,
35.122,34.543,,,
35.091,34.481,,,
35.06,34.419,,,
35.028,34.357,,,
34.995,34.294,,,
34.961,34.232,,,
34.926,34.169,,,
34.89,34.106,,,
34.854,34.043,,,
34.818,33.981,,,
34.782,33.92,,,
34.746,33.861,,,
34.712,33.802,,,
34.678,33.746,,,
34.646,33.692,,,
34.614,33.64,,,
34.583,33.589,,,
34.553,33.541,,,
34.523,33.495,,,
34.494,33.451,,,
34.465,33.408,,,
34.436,33.366,,,
34.408,33.324,,,
34.38,33.284,,,
34.352,33.243,,,
34.325,33.203,,,
34.298,33.162,,,
34.271,33.121,,,
34.245,33.081,,,
34.219,33.04,,,
34.194,33.001,,,
34.171,32.962,,,
34.151,32.926,,,
34.134,32.893,,,
34.122,32.865,,,
34.116,32.844,,,
34.12,32.831,,,
34.135,32.83,,,
34.164,32.842,,,
34.21,32.87,,,
34.274,32.916,,,
34.358,32.983,,,
34.463,33.074,,,
34.59,33.191,,,
34.739,33.336,,,
34.91,33.509,,,
35.1,33.71,,,
35.309,33.938,,,
35.534,34.192,,,
35.772,34.469,,,
36.02,34.765,,,
36.275,35.076,,,
36.533,35.398,,,
36.792,35.727,,,
37.048,36.059,,,
37.299,36.39,,,
37.543,36.716,,,
37.776,37.033,,,
37.996,37.338,,,
38.202,37.628,,,
38.391,37.901,,,
38.562,38.153,,,
38.714,38.384,,,
38.847,38.593,,,
38.96,38.777,,,
39.055,38.938,,,
39.132,39.074,,,
39.191,39.187,,,
39.233,39.276,,,
39.261,39.343,,,
39.274,39.389,,,
39.274,39.416,,,
39.263,39.424,,,
39.241,39.415,,,
39.21,39.39,,,
39.17,39.351,,,
39.123,39.299,,,
39.071,39.237,,,
39.015,39.165,,,
38.955,39.085,,,
38.892,38.997,,,
38.828,38.904,,,
38.762,38.806,,,
38.696,38.704,,,
38.63,38.599,,,
38.564,38.493,,,
38.498,38.385,,,
38.433,38.276,,,
38.369,38.167,,,
38.307,38.058,,,
38.247,37.949,,,
38.188,37.841,,,
38.132,37.734,,,
38.077,37.628,,,
38.023,37.523,,,
37.971,37.418,,,
37.919,37.314,,,
37.866,37.211,,,
37.814,37.108,,,
37.761,37.005,,,
37.707,36.904,,,
37.653,36.803,,,
37.598,36.705,,,
37.543,36.608,,,
37.488,36.514,,,
37.434,36.422,,,
37.38,36.334,,,
37.329,36.25,,,
37.28,36.171,,,
37.234,36.096,,,
37.193,36.026,,,
37.156,35.961,,,
37.124,35.902,,,
37.096,35.848,,,
37.074,35.799,,,
37.056,35.756,,,
37.042,35.718,,,
37.033,35.687,,,
37.027,35.661,,,
37.025,35.64,,,
37.026,35.625,,,
37.029,35.615,,,
37.036,35.609,,,
37.045,35.607,,,
37.055,35.608,,,
37.066,35.612,,,
37.079,35.618,,,
37.092,35.625,,,
37.106,35.631,,,
37.119,35.637,,,
37.133,35.641,,,
37.145,35.643,,,
37.155,35.643,,,
37.164,35.641,,,
37.171,35.635,,,
37.176,35.628,,,
37.177,35.618,,,
37.177,35.606,,,
37.173,35.593,,,
37.167,35.577,,,
37.158,35.56,,,
37.147,35.541,,,
37.133,35.518,,,
37.117,35.493,,,
37.098,35.466,,,
37.076,35.434,,,
37.052,35.4,,,
37.026,35.363,,,
36.997,35.321,,,
36.965,35.277,,,
36.931,35.228,,,
36.894,35.175,,,
36.855,35.119,,,
36.814,35.06,,,
36.77,34.997,,,
36.724,34.931,,,
36.676,34.863,,,
36.627,34.792,,,
36.578,34.72,,,
36.529,34.647,,,
36.48,34.575,,,
36.431,34.503,,,
36.383,34.433,,,
36.335,34.365,,,
36.288,34.299,,,
36.242,34.234,,,
36.197,34.171,,,
36.152,34.109,,,
36.109,34.049,,,
36.066,33.99,,,
36.024,33.932,,,
35.981,33.876,,,
35.939,33.821,,,
35.896,33.767,,,
35.854,33.715,,,
35.812,33.665,,,
35.769,33.615,,,
35.727,33.567,,,
35.683,33.52,,,
35.64,33.473,,,
35.598,33.427,,,
35.556,33.382,,,
35.514,33.336,,,
35.473,33.29,,,
35.432,33.245,,,
35.391,33.2,,,
35.351,33.155,,,
35.312,33.11,,,
35.272,33.065,,,
35.231,33.021,,,
35.191,32.978,,,
35.15,32.936,,,
35.109,32.896,,,
35.068,32.857,,,
35.028,32.822,,,
34.989,32.792,,,
34.951,32.77,,,
34.913,32.757,,,
34.876,32.756,,,
34.839,32.769,,,
34.803,32.8,,,
34.767,32.85,,,
34.731,32.922,,,
34.695,33.019,,,
34.661,33.142,,,
34.628,33.291,,,
34.598,33.467,,,
34.571,33.67,,,
34.549,33.898,,,
34.534,34.149,,,
34.527,34.422,,,
34.533,34.712,,,
34.552,35.018,,,
34.588,35.334,,,
34.644,35.658,,,
34.72,35.984,,,
34.818,36.309,,,
34.939,36.628,,,
35.085,36.939,,,
35.254,37.237,,,
35.446,37.52,,,
35.658,37.786,,,
35.89,38.032,,,
36.138,38.258,,,
36.399,38.462,,,
36.669,38.644,,,
36.945,38.803,,,
37.224,38.939,,,
37.501,39.052,,,
37.773,39.142,,,
38.037,39.21,,,
38.29,39.255,,,
38.53,39.28,,,
38.754,39.286,,,
38.961,39.273,,,
39.15,39.243,,,
39.321,39.198,,,
39.473,39.139,,,
39.605,39.068,,,
39.719,38.988,,,
39.813,38.899,,,
39.89,38.803,,,
39.949,38.7,,,
39.993,38.593,,,
40.021,38.482,,,
40.035,38.368,,,
40.035,38.251,,,
40.024,38.133,,,
40.002,38.013,,,
39.969,37.893,,,
39.928,37.773,,,
39.878,37.654,,,
39.821,37.536,,,
39.759,37.419,,,
39.693,37.303,,,
39.624,37.189,,,
39.553,37.076,,,
39.483,36.965,,,
39.414,36.855,,,
39.346,36.747,,,
39.279,36.641,,,
39.214,36.537,,,
39.15,36.435,,,
39.088,36.335,,,
39.027,36.239,,,
38.967,36.146,,,
38.908,36.057,,,
38.849,35.972,,,
38.791,35.892,,,
38.733,35.817,,,
38.676,35.747,,,
38.617,35.683,,,
38.559,35.625,,,
38.499,35.573,,,
38.439,35.527,,,
38.379,35.487,,,
38.319,35.453,,,
38.259,35.425,,,
38.201,35.403,,,
38.143,35.387,,,
38.086,35.376,,,
38.029,35.37,,,
37.975,35.368,,,
37.921,35.37,,,
37.871,35.375,,,
37.823,35.383,,,
37.778,35.393,,,
37.737,35.406,,,
37.7,35.419,,,
37.668,35.434,,,
37.639,35.448,,,
37.615,35.462,,,
37.594,35.474,,,
37.577,35.484,,,
37.564,35.491,,,
37.554,35.496,,,
37.547,35.498,,,
37.543,35.495,,,
37.542,35.49,,,
37.544,35.48,,,
37.547,35.466,,,
37.552,35.449,,,
37.557,35.428,,,
37.562,35.402,,,
37.566,35.373,,,
37.568,35.339,,,
37.57,35.302,,,
37.57,35.261,,,
37.569,35.217,,,
37.566,35.17,,,
37.562,35.12,,,
37.556,35.067,,,
37.549,35.011,,,
37.538,34.954,,,
37.525,34.895,,,
37.508,34.834,,,
37.487,34.772,,,
37.462,34.71,,,
37.434,34.647,,,
37.403,34.585,,,
37.369,34.523,,,
37.332,34.462,,,
37.293,34.401,,,
37.253,34.341,,,
37.211,34.281,,,
37.167,34.221,,,
37.123,34.161,,,
37.078,34.102,,,
37.031,34.042,,,
36.983,33.982,,,
36.934,33.922,,,
36.882,33.862,,,
36.829,33.802,,,
36.775,33.743,,,
36.719,33.684,,,
36.662,33.626,,,
36.605,33.569,,,
36.548,33.513,,,
36.49,33.458,,,
36.432,33.404,,,
36.373,33.351,,,
36.314,33.299,,,
36.254,33.247,,,
36.194,33.196,,,
36.134,33.146,,,
36.074,33.096,,,
36.016,33.046,,,
35.958,32.997,,,
35.902,32.949,,,
35.846,32.902,,,
35.791,32.855,,,
35.736,32.809,,,
35.683,32.766,,,
35.629,32.725,,,
35.576,32.689,,,
35.524,32.658,,,
35.473,32.636,,,
35.422,32.624,,,
35.372,32.625,,,
35.323,32.643,,,
35.274,32.68,,,
35.225,32.74,,,
35.176,32.825,,,
35.127,32.937,,,
35.078,33.078,,,
35.029,33.246,,,
34.98,33.443,,,
34.932,33.667,,,
34.884,33.915,,,
34.836,34.185,,,
34.789,34.474,,,
34.742,34.777,,,
34.695,35.091,,,
34.649,35.411,,,
34.603,35.734,,,
34.558,36.055,,,
34.513,36.37,,,
34.47,36.675,,,
34.429,36.968,,,
34.388,37.244,,,
34.349,37.501,,,
34.31,37.737,,,
34.272,37.951,,,
34.235,38.142,,,
34.199,38.31,,,
34.162,38.455,,,
34.127,38.577,,,
34.093,38.676,,,
34.063,38.754,,,
34.036,38.811,,,
34.016,38.848,,,
34.005,38.866,,,
34.005,38.867,,,
34.018,38.851,,,
34.048,38.82,,,
34.097,38.775,,,
34.168,38.716,,,
34.261,38.647,,,
34.377,38.567,,,
34.517,38.478,,,
34.681,38.38,,,
34.867,38.276,,,
35.073,38.166,,,
35.298,38.052,,,
35.538,37.934,,,
35.79,37.815,,,
36.052,37.694,,,
36.319,37.572,,,
36.589,37.45,,,
36.858,37.328,,,
37.122,37.207,,,
37.378,37.086,,,
37.623,36.966,,,
37.854,36.847,,,
38.07,36.729,,,
38.267,36.611,,,
38.445,36.495,,,
38.603,36.379,,,
38.739,36.264,,,
38.854,36.152,,,
38.948,36.042,,,
39.022,35.936,,,
39.075,35.834,,,
39.111,35.738,,,
39.129,35.647,,,
39.131,35.563,,,
39.12,35.486,,,
39.096,35.414,,,
39.061,35.35,,,
39.017,35.293,,,
38.963,35.242,,,
38.903,35.199,,,
38.836,35.163,,,
38.764,35.134,,,
38.689,35.112,,,
38.612,35.098,,,
38.532,35.091,,,
38.452,35.09,,,
38.372,35.096,,,
38.292,35.109,,,
38.213,35.126,,,
38.134,35.148,,,
38.056,35.172,,,
37.978,35.199,,,
37.902,35.226,,,
37.827,35.253,,,
37.753,35.278,,,
37.682,35.302,,,
37.612,35.324,,,
37.543,35.342,,,
37.476,35.358,,,
37.409,35.37,,,
37.343,35.379,,,
37.277,35.384,,,
37.211,35.386,,,
37.144,35.384,,,
37.076,35.379,,,
37.008,35.369,,,
36.939,35.355,,,
36.871,35.338,,,
36.803,35.317,,,
36.737,35.291,,,
36.672,35.262,,,
36.611,35.229,,,
36.553,35.193,,,
36.499,35.153,,,
36.45,35.109,,,
36.405,35.062,,,
36.366,35.013,,,
36.331,34.961,,,
36.302,34.907,,,
36.278,34.852,,,
36.259,34.796,,,
36.244,34.739,,,
36.234,34.682,,,
36.228,34.623,,,
36.225,34.565,,,
36.224,34.505,,,
36.227,34.446,,,
36.231,34.386,,,
36.238,34.326,,,
36.245,34.266,,,
36.254,34.207,,,
36.264,34.147,,,
36.273,34.088,,,
36.282,34.03,,,
36.288,33.972,,,
36.293,33.915,,,
36.296,33.859,,,
36.295,33.803,,,
36.291,33.749,,,
36.283,33.697,,,
36.273,33.647,,,
36.26,33.598,,,
36.244,33.551,,,
36.226,33.506,,,
36.205,33.461,,,
36.181,33.417,,,
36.155,33.374,,,
36.126,33.33,,,
36.094,33.285,,,
36.06,33.239,,,
36.022,33.192,,,
35.983,33.144,,,
35.94,33.095,,,
35.896,33.046,,,
35.849,32.997,,,
35.801,32.95,,,
35.753,32.904,,,
35.703,32.861,,,
35.652,32.822,,,
35.6,32.788,,,
35.548,32.762,,,
35.495,32.746,,,
35.441,32.741,,,
35.386,32.752,,,
35.33,32.781,,,
35.274,32.832,,,
35.217,32.906,,,
35.16,33.007,,,
35.103,33.135,,,
35.046,33.292,,,
34.99,33.478,,,
34.934,33.693,,,
34.879,33.934,,,
34.826,34.201,,,
34.773,34.49,,,
34.721,34.796,,,
34.669,35.117,,,
34.617,35.447,,,
34.566,35.783,,,
34.514,36.121,,,
34.464,36.456,,,
34.414,36.785,,,
34.364,37.105,,,
34.316,37.412,,,
34.268,37.704,,,
34.221,37.977,,,
34.176,38.228,,,
34.131,38.458,,,
34.089,38.663,,,
34.048,38.844,,,
34.008,39.001,,,
33.969,39.134,,,
33.931,39.244,,,
33.893,39.331,,,
33.854,39.397,,,
33.815,39.443,,,
33.776,39.47,,,
33.735,39.479,,,
33.694,39.471,,,
33.653,39.447,,,
33.612,39.41,,,
33.571,39.36,,,
33.53,39.298,,,
33.49,39.226,,,
33.45,39.146,,,
33.411,39.058,,,
33.372,38.964,,,
33.333,38.864,,,
33.295,38.76,,,
33.257,38.653,,,
33.221,38.543,,,
33.187,38.432,,,
33.155,38.322,,,
33.127,38.211,,,
33.105,38.102,,,
33.09,37.994,,,
33.085,37.887,,,
33.091,37.782,,,
33.112,37.678,,,
33.15,37.575,,,
33.207,37.473,,,
33.284,37.37,,,
33.382,37.268,,,
33.504,37.166,,,
33.647,37.065,,,
33.813,36.964,,,
33.998,36.864,,,
34.203,36.766,,,
34.422,36.669,,,
34.655,36.575,,,
34.897,36.484,,,
35.145,36.396,,,
35.395,36.312,,,
35.645,36.233,,,
35.891,36.159,,,
36.13,36.091,,,
36.36,36.029,,,
36.577,35.973,,,
36.78,35.924,,,
36.967,35.883,,,
37.137,35.847,,,
37.288,35.819,,,
37.419,35.796,,,
37.531,35.78,,,
37.623,35.77,,,
37.695,35.764,,,
37.749,35.764,,,
37.783,35.767,,,
37.801,35.774,,,
37.803,35.784,,,
37.79,35.795,,,
37.765,35.809,,,
37.729,35.823,,,
37.683,35.837,,,
37.628,35.851,,,
37.566,35.864,,,
37.498,35.875,,,
37.425,35.884,,,
37.347,35.89,,,
37.267,35.893,,,
37.184,35.892,,,
37.1,35.887,,,
37.015,35.878,,,
36.93,35.863,,,
36.845,35.844,,,
36.761,35.821,,,
36.677,35.792,,,
36.595,35.759,,,
36.515,35.721,,,
36.436,35.679,,,
36.36,35.634,,,
36.285,35.587,,,
36.213,35.537,,,
36.142,35.484,,,
36.072,35.43,,,
36.003,35.374,,,
35.935,35.317,,,
35.868,35.258,,,
35.801,35.197,,,
35.734,35.134,,,
35.667,35.069,,,
35.601,35.002,,,
35.536,34.933,,,
35.472,34.864,,,
35.409,34.794,,,
35.349,34.724,,,
35.291,34.654,,,
35.237,34.586,,,
35.186,34.518,,,
35.14,34.452,,,
35.099,34.387,,,
35.063,34.323,,,
35.034,34.262,,,
35.01,34.204,,,
34.993,34.147,,,
34.982,34.093,,,
34.977,34.041,,,
34.977,33.991,,,
34.983,33.942,,,
34.993,33.894,,,
35.008,33.846,,,
35.026,33.799,,,
35.048,33.752,,,
35.071,33.705,,,
35.096,33.658,,,
35.122,33.611,,,
35.148,33.564,,,
35.173,33.516,,,
35.197,33.468,,,
35.219,33.419,,,
35.237,33.37,,,
35.253,33.322,,,
35.264,33.273,,,
35.273,33.225,,,
35.277,33.179,,,
35.277,33.134,,,
35.273,33.093,,,
35.265,33.056,,,
35.253,33.026,,,
35.237,33.003,,,
35.218,32.99,,,
35.195,32.989,,,
35.17,33.004,,,
35.141,33.037,,,
35.11,33.09,,,
35.077,33.166,,,
35.042,33.267,,,
35.005,33.395,,,
34.967,33.55,,,
34.927,33.732,,,
34.886,33.943,,,
34.842,34.181,,,
34.797,34.443,,,
34.75,34.729,,,
34.702,35.035,,,
34.652,35.356,,,
34.603,35.689,,,
34.552,36.031,,,
34.502,36.376,,,
34.452,36.719,,,
34.401,37.058,,,
34.352,37.387,,,
34.303,37.704,,,
34.255,38.005,,,
34.208,38.289,,,
34.162,38.553,,,
34.118,38.795,,,
34.075,39.015,,,
34.033,39.212,,,
33.992,39.385,,,
33.952,39.534,,,
33.912,39.658,,,
33.873,39.759,,,
33.835,39.836,,,
33.798,39.89,,,
33.762,39.922,,,
33.726,39.933,,,
33.691,39.925,,,
33.655,39.898,,,
33.619,39.856,,,
33.583,39.799,,,
33.546,39.73,,,
33.51,39.651,,,
33.473,39.564,,,
33.437,39.469,,,
33.402,39.37,,,
33.366,39.267,,,
33.332,39.162,,,
33.297,39.055,,,
33.264,38.947,,,
33.231,38.84,,,
33.199,38.732,,,
33.166,38.626,,,
33.134,38.521,,,
33.103,38.417,,,
33.071,38.314,,,
33.04,38.213,,,
33.008,38.113,,,
32.976,38.014,,,
32.944,37.917,,,
32.912,37.822,,,
32.879,37.728,,,
32.846,37.636,,,
32.814,37.545,,,
32.784,37.455,,,
32.756,37.367,,,
32.732,37.279,,,
32.714,37.193,,,
32.704,37.109,,,
32.706,37.025,,,
32.72,36.944,,,
32.75,36.866,,,
32.799,36.791,,,
32.868,36.721,,,
32.959,36.656,,,
33.073,36.597,,,
33.21,36.543,,,
33.37,36.495,,,
33.551,36.453,,,
33.751,36.416,,,
33.968,36.384,,,
34.201,36.355,,,
34.445,36.331,,,
34.697,36.309,,,
34.954,36.291,,,
35.212,36.275,,,
35.468,36.263,,,
35.718,36.254,,,
35.959,36.248,,,
36.189,36.245,,,
36.404,36.244,,,
36.603,36.244,,,
36.784,36.245,,,
36.946,36.246,,,
37.088,36.247,,,
37.21,36.245,,,
37.312,36.241,,,
37.395,36.234,,,
37.458,36.224,,,
37.503,36.211,,,
37.531,36.194,,,
37.544,36.174,,,
37.542,36.151,,,
37.527,36.124,,,
37.501,36.095,,,
37.465,36.063,,,
37.419,36.027,,,
37.365,35.989,,,
37.305,35.948,,,
37.239,35.904,,,
37.169,35.857,,,
37.095,35.808,,,
37.02,35.757,,,
36.942,35.703,,,
36.864,35.647,,,
36.785,35.588,,,
36.706,35.527,,,
36.627,35.464,,,
36.549,35.399,,,
36.473,35.332,,,
36.397,35.265,,,
36.324,35.196,,,
36.252,35.128,,,
36.183,35.06,,,
36.116,34.993,,,
36.051,34.926,,,
35.987,34.86,,,
35.925,34.795,,,
35.863,34.73,,,
35.802,34.666,,,
35.741,34.601,,,
35.68,34.537,,,
35.62,34.473,,,
35.56,34.41,,,
35.5,34.346,,,
35.441,34.284,,,
35.383,34.223,,,
35.327,34.163,,,
35.272,34.105,,,
35.22,34.048,,,
35.171,33.993,,,
35.124,33.941,,,
35.082,33.889,,,
35.043,33.839,,,
35.009,33.79,,,
34.979,33.741,,,
34.956,33.693,,,
34.937,33.644,,,
34.924,33.595,,,
34.916,33.546,,,
34.913,33.496,,,
34.915,33.446,,,
34.922,33.394,,,
34.933,33.343,,,
34.946,33.292,,,
34.962,33.242,,,
34.98,33.196,,,
34.999,33.153,,,
35.019,33.117,,,
35.038,33.088,,,
35.056,33.07,,,
35.073,33.064,,,
35.088,33.073,,,
35.1,33.1,,,
35.111,33.148,,,
35.119,33.22,,,
35.125,33.317,,,
35.128,33.441,,,
35.128,33.593,,,
35.126,33.774,,,
35.122,33.984,,,
35.115,34.221,,,
35.106,34.483,,,
35.094,34.767,,,
35.079,35.07,,,
35.061,35.388,,,
35.04,35.718,,,
35.016,36.054,,,
34.991,36.394,,,
34.963,36.731,,,
34.933,37.064,,,
34.902,37.387,,,
34.868,37.698,,,
34.833,37.994,,,
34.795,38.272,,,
34.756,38.529,,,
34.714,38.765,,,
34.671,38.977,,,
34.626,39.164,,,
34.579,39.327,,,
34.531,39.465,,,
34.482,39.579,,,
34.432,39.668,,,
34.382,39.733,,,
34.333,39.776,,,
34.284,39.798,,,
34.236,39.8,,,
34.188,39.783,,,
34.142,39.75,,,
34.097,39.702,,,
34.053,39.641,,,
34.01,39.568,,,
33.968,39.486,,,
33.927,39.396,,,
33.887,39.299,,,
33.847,39.195,,,
33.808,39.087,,,
33.771,38.975,,,
33.734,38.86,,,
33.698,38.744,,,
33.663,38.627,,,
33.629,38.51,,,
33.594,38.393,,,
33.56,38.276,,,
33.527,38.16,,,
33.492,38.045,,,
33.458,37.931,,,
33.423,37.818,,,
33.388,37.706,,,
33.351,37.596,,,
33.315,37.486,,,
33.278,37.378,,,
33.241,37.271,,,
33.204,37.166,,,
33.167,37.062,,,
33.132,36.961,,,
33.098,36.863,,,
33.065,36.768,,,
33.033,36.677,,,
33.003,36.591,,,
32.974,36.509,,,
32.946,36.433,,,
32.919,36.363,,,
32.894,36.297,,,
32.87,36.237,,,
32.848,36.181,,,
32.826,36.132,,,
32.806,36.088,,,
32.787,36.049,,,
32.768,36.016,,,
32.75,35.988,,,
32.732,35.966,,,
32.717,35.948,,,
32.704,35.935,,,
32.695,35.926,,,
32.692,35.921,,,
32.698,35.919,,,
32.715,35.919,,,
32.746,35.92,,,
32.793,35.922,,,
32.86,35.925,,,
32.948,35.926,,,
33.059,35.927,,,
33.193,35.928,,,
33.35,35.926,,,
33.529,35.924,,,
33.73,35.919,,,
33.95,35.913,,,
34.186,35.903,,,
34.435,35.89,,,
34.693,35.874,,,
34.957,35.855,,,
35.224,35.832,,,
35.489,35.805,,,
35.75,35.776,,,
36.003,35.743,,,
36.245,35.708,,,
36.473,35.67,,,
36.686,35.63,,,
36.882,35.588,,,
37.058,35.543,,,
37.215,35.497,,,
37.352,35.448,,,
37.469,35.398,,,
37.565,35.346,,,
37.643,35.293,,,
37.702,35.238,,,
37.744,35.183,,,
37.769,35.127,,,
37.78,35.07,,,
37.777,35.013,,,
37.761,34.955,,,
37.735,34.895,,,
37.699,34.835,,,
37.653,34.774,,,
37.6,34.712,,,
37.541,34.649,,,
37.477,34.585,,,
37.409,34.522,,,
37.338,34.458,,,
37.264,34.395,,,
37.191,34.333,,,
37.117,34.272,,,
37.043,34.212,,,
36.971,34.155,,,
36.9,34.099,,,
36.83,34.045,,,
36.763,33.992,,,
36.697,33.941,,,
36.632,33.892,,,
36.569,33.844,,,
36.507,33.797,,,
36.447,33.75,,,
36.388,33.703,,,
36.331,33.655,,,
36.275,33.606,,,
36.22,33.555,,,
36.166,33.503,,,
36.113,33.45,,,
36.06,33.396,,,
36.007,33.34,,,
35.954,33.284,,,
35.901,33.227,,,
35.848,33.171,,,
35.795,33.116,,,
35.742,33.064,,,
35.69,33.016,,,
35.639,32.972,,,
35.591,32.934,,,
35.546,32.904,,,
35.503,32.883,,,
35.464,32.875,,,
35.429,32.882,,,
35.397,32.907,,,
35.369,32.954,,,
35.346,33.025,,,
35.328,33.122,,,
35.314,33.247,,,
35.304,33.401,,,
35.298,33.584,,,
35.296,33.795,,,
35.297,34.033,,,
35.3,34.295,,,
35.305,34.579,,,
35.312,34.88,,,
35.321,35.195,,,
35.33,35.521,,,
35.341,35.851,,,
35.352,36.183,,,
35.364,36.511,,,
35.376,36.831,,,
35.387,37.14,,,
35.398,37.435,,,
35.408,37.712,,,
35.416,37.968,,,
35.422,38.203,,,
35.425,38.415,,,
35.427,38.602,,,
35.426,38.765,,,
35.421,38.902,,,
35.414,39.014,,,
35.403,39.103,,,
35.388,39.168,,,
35.37,39.211,,,
35.348,39.232,,,
35.323,39.234,,,
35.294,39.218,,,
35.262,39.186,,,
35.228,39.138,,,
35.191,39.076,,,
35.152,39.002,,,
35.112,38.917,,,
35.071,38.822,,,
35.03,38.719,,,
34.987,38.609,,,
34.944,38.494,,,
34.9,38.376,,,
34.856,38.255,,,
34.81,38.133,,,
34.764,38.011,,,
34.718,37.888,,,
34.671,37.767,,,
34.625,37.646,,,
34.579,37.526,,,
34.533,37.408,,,
34.489,37.29,,,
34.446,37.173,,,
34.404,37.057,,,
34.363,36.942,,,
34.323,36.828,,,
34.284,36.714,,,
34.244,36.602,,,
34.205,36.491,,,
34.167,36.381,,,
34.128,36.274,,,
34.09,36.169,,,
34.052,36.067,,,
